text,label
"// <path> swallows the basedir, it seems //assertTrue(!getProject().resolveFile(""A"").exists());",0
// CheckStyle:VisibilityModifier OFF - bc,0
"// Use a stream so that you can close it yourself quickly // and avoid keeping the handle until the object is garbaged. // (always keep control), otherwise you won't be able to delete // the file quickly on windows.",0
// CheckStyle:VisibilityModifier OFF - bc,0
// Returns list of EJBs for processing,0
// CheckStyle:VisibilityModifier OFF - bc,0
"// A ""refid"" attribute for a node within a Path object.",0
// Ignore Exception,0
// type-kind:type-name,0
// CheckStyle:VisibilityModifier OFF - bc,0
// -ignore,0
// CheckStyle:VisibilityModifier OFF - bc,0
// JUnit 4 does not distinguish between errors and failures // even in the JUnit 3 adapter. // So we need to help it a bit to retain compatibility for JUnit 3 tests.,0
// CheckStyle:VisibilityModifier OFF - bc,0
// get the fileset and its basedir,0
// CheckStyle:VisibilityModifier OFF - bc,0
// Shouldn't happen,0
// CheckStyle:VisibilityModifier OFF - bc,0
// Return the type-selector,0
"/* Now another magic 48-bit number, 0x177245385090, to indicate the end of the last block. (sqrt(pi), if you want to know. I did want to use e, but it contains too much repetition -- 27 18 28 18 28 46 -- for me to feel statistically comfortable. Call me paranoid.) */",0
// LF is always end of line (i.e. CRLF or single LF),0
// CheckStyle:VisibilityModifier OFF - bc,0
// -full,0
// CheckStyle:VisibilityModifier OFF - bc,0
//sort the list. Makes SCM and manual diffs easier.,0
// CheckStyle:VisibilityModifier OFF - bc,0
// create XML document,0
//ignore,0
// -incremental,0
// CheckStyle:VisibilityModifier OFF - bc,0
// get the fileset and its basedir,0
// CheckStyle:VisibilityModifier OFF - bc,0
// CR without LF - send buffer then add char,0
// CheckStyle:VisibilityModifier OFF - bc,0
// -nlabel,0
// CheckStyle:VisibilityModifier OFF - bc,0
// implementation of org.apache.tools.ant.taskdefs.ExecuteStreamHandler interface,0
// CheckStyle:VisibilityModifier OFF - bc,0
// baseline_root_name,0
// CheckStyle:VisibilityModifier OFF - bc,0
// add into buffer,0
// CheckStyle:VisibilityModifier OFF - bc,0
/* * If configured to not care about whether the element is * already checked out to the current view. * Then check to see if it is checked out. */,0
// 60s // a further 30s,0
// viewpath,0
// info text // list of files // expected result // result,0
// call a target,0
// just append beginToken and search further,0
// get the fileset and its basedir,0
// java.home is bogus,0
// Set up a SOSGet task,0
// Try a silly case,0
// either end of buffer or a line separator char,0
"/* Now ftab contains the first loc of every small bucket. Calculate the running order, from smallest to largest big bucket. */",0
// -c,0
// ===================== helper methods and classes ====================,0
// -cfile,0
// ===================== scenario tests =====================,0
// build the command line from what we got. the format is // cleartool checkin [options...] [viewpath ...] // as specified in the CLEARTOOL.EXE help,0
// ============== testcases for the algorithm implementations ==============,0
// -ptime,0
//$NON-NLS-1$,0
// Check for required attributes,0
"// nearly all times v is zero, 4 in most other cases",0
// check adapter,0
// finally create the Huffman tables,0
//ignore,0
// do nothing,0
// -replace,0
// Pattern and string do not have the same size,0
// -replace,0
"// '**/**' situation, so skip one",0
//default,0
// build the command line from what we got the format is // ss Label VSS items [-C] [-H] [-I-] [-Llabel] [-N] [-O] [-V] [-Y] [-?] // as specified in the SS.EXE help,0
// build the command line from what we got the format is // cleartool lock [options...] // as specified in the CLEARTOOL.EXE help,0
"/////////////////////////////////////////////////////////////// // GET/SET methods. // Setters, of course are where ant user passes in values. ///////////////////////////////////////////////////////////////",0
// Check the command line options,0
// ignore,0
//now we instantiate,0
"///////////////////////////////////////////////////////// // GET/SET methods. // Setters, of course are where ant user passes in values. /////////////////////////////////////////////////////////",0
//default,0
"// either use default path or root local mapping, // which is now embedded in the root folder",0
// Check the command line options,0
"// Write the contents to our master list of links // This method assumes that all links are defined in // terms of absolute paths, or paths relative to the // working directory:",0
// object selector,0
"// Mac does \n\r, but that's tough to distinguish from Windows \r\n\r\n. // Don't tackle that problem right now.",0
"// ZIPs store time with a granularity of 2 seconds, round up",0
"// ss.exe exits with '100', when files have been skipped // so we have to ignore the failure",0
// -ordinary,0
// ignore,0
// For debugging,0
"// conversion to URL via FileUtils like in XMLResultAggregator, not as suggested in the bug report",0
//set up project references.,0
// tests one the file object,0
// CheckStyle:VisibilityModifier ON,0
// tests one the file object,0
// -log logname,0
"// once we find a folder that isn't in the repository, // we know we can add it.",0
// build the command line from what we got the format is // cleartool lock [options...] // as specified in the CLEARTOOL.EXE help,0
"// If the file doesn't pass the include/exclude tests, skip it.",0
// -graphical,0
// CheckStyle:VisibilityModifier OFF - bc,0
// -overwrite,0
/* crc-32 */,0
// Set up a SOSCheckin task,0
"// The readers return -1 if they end. So simply read the ""prepend"" // after that the ""content"" and at the end the ""append"" file.",0
/** Our current message output status. Follows Project.MSG_XXX. */,0
// ignore,0
"// duplicate equal to add, so we continue",0
/* if the permission was not explicitly granted or revoked the original security manager will do its work */,0
// -global,0
// ignore,0
// -rename,0
// requires version 2 as we are going to store length info // in the data descriptor,0
// may be altered in validate,0
// initializes extra data to an empty byte array,0
// -obsolete,0
// Fall Through,0
// -noverwrite,0
"// we look through the source path elements. If the element is a dir // we look for the file. If it is a zip, we look for the zip entry. // This isn't normal for source paths but we get it for free",0
/* null */,0
/* local file header signature */,0
// set user-defined properties,0
// ignore,0
"// set Java built-in properties separately, // b/c we won't inherit them.",0
// ignore,0
// -ctime,0
"/* If verbosity is MSG_VERBOSE, that mean we are doing regular logging (backwards as that sounds). In that case, we want to print one message about deleting the top of the directory tree. Otherwise, the removeDir method will handle messages for _all_ directories. */",0
// Set up a SOSCheckin task,0
/* Methods below all add specific selectors */,0
// expect the worst,0
// CheckStyle:VisibilityModifier OFF - bc,0
// set all properties from calling project,0
//now any inner assertions,0
// -pbranch,0
//append the ... suffix if not there already,0
// File[] filesInDir = directory.listFiles();,0
"//convert to lower case in the English locale,",0
// has been set explicitly,0
"// Strip off drive letters! // REVIEW Would a better check be ""(File.separator == '\')""?",0
